"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57573571";"01";"1777131";"";"";"2036751";"60";"GRADUAÇÃO";"Campus Central";"4C3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T56";"9";"20";"REGULAR";"false";"2016/06/17 22:32:13.458000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573573";"02";"2277271";"";"";"2036574";"60";"GRADUAÇÃO";"Campus Central";"4A8";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34";"21";"50";"REGULAR";"false";"2016/06/14 21:59:20.810000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573574";"01";"1494715";"";"";"2036664";"60";"GRADUAÇÃO";"Campus Central";"4B5";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N12";"20";"20";"REGULAR";"false";"2016/06/16 11:12:46.900000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573575";"01";"2275732";"";"";"2036662";"60";"GRADUAÇÃO";"Campus Central";"4A9";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34";"39";"50";"REGULAR";"false";"2016/06/16 20:29:31.046000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573576";"01";"349143";"";"";"2036665";"60";"GRADUAÇÃO";"Campus Central";"4I2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35N12";"36";"50";"REGULAR";"false";"2016/06/22 11:46:22.296000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573577";"01";"1849595";"";"";"2036663";"60";"GRADUAÇÃO";"Campus Central";"4I2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2N34 6N12";"19";"50";"REGULAR";"false";"2016/06/17 12:23:58.253000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57573578";"01";"1777131";"";"";"2036661";"60";"GRADUAÇÃO";"Campus Central";"4A7";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35N34";"28";"50";"REGULAR";"false";"2016/06/17 10:32:15.355000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573579";"01";"1848513";"";"";"2036700";"60";"GRADUAÇÃO";"Campus Central";"4C2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N12";"21";"21";"REGULAR";"false";"2016/06/08 14:57:21.029000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573580";"01";"2277271";"";"";"2036563";"60";"GRADUAÇÃO";"Campus Central";"4I7";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24T56";"67";"52";"REGULAR";"false";"2016/06/19 22:16:37.920000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573581";"01";"2141197";"";"";"57588";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. A";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T56 (01/02/2016 - 18/06/2016)";"95";"95";"REGULAR";"false";"2016/06/18 14:46:48.054000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573582";"02";"1091102";"";"";"57588";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. B";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T56 (01/02/2016 - 18/06/2016)";"87";"95";"REGULAR";"false";"2016/06/23 13:57:08.165000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573583";"03";"1753781";"";"";"57588";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. C";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T34 (01/02/2016 - 18/06/2016)";"214";"120";"REGULAR";"false";"2016/06/24 10:06:16.256000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573584";"04";"2998751";"";"";"57588";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. D";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N12 (01/02/2016 - 18/06/2016)";"116";"95";"REGULAR";"false";"2016/06/25 13:18:06.446000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573585";"05";"2141197";"";"";"57588";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. D";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34 (01/02/2016 - 18/06/2016)";"72";"90";"REGULAR";"false";"2016/06/18 14:52:53.413000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573586";"01";"1671983";"";"";"57589";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T12 (01/02/2016 - 18/06/2016)";"120";"70";"REGULAR";"false";"2016/06/25 15:18:31.016000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573587";"02";"1680333";"";"";"57589";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T12 (01/02/2016 - 18/06/2016)";"32";"60";"REGULAR";"false";"2016/06/19 09:21:47.484000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573588";"03";"1671983";"";"";"57589";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T34 (01/02/2016 - 18/06/2016)";"95";"90";"REGULAR";"false";"2016/06/25 15:24:54.862000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573589";"04";"2246519";"";"";"57589";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 9";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34 (01/02/2016 - 18/06/2016)";"26";"40";"REGULAR";"false";"2016/06/25 12:12:34.255000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573590";"05";"2998728";"";"";"57589";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 6";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N12 (01/02/2016 - 18/06/2016)";"53";"50";"REGULAR";"false";"2016/06/24 16:01:00.847000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573591";"06";"1680333";"";"";"57589";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 6";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T56 (01/02/2016 - 18/06/2016)";"7";"20";"REGULAR";"false";"2016/06/19 09:22:48.399000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573592";"01";"2998728";"";"";"48583";"40";"GRADUAÇÃO";"Campus Central";"ECT-Sala 2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"235T34 (01/02/2016 - 18/06/2016)";"108";"107";"REGULAR";"false";"2016/06/25 11:56:25.164000000";"false";"";"100";"CONSOLIDADA";"";"Presencial"
"57573592";"01";"2246519";"";"";"48583";"40";"GRADUAÇÃO";"Campus Central";"ECT-Sala 2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"235T34 (01/02/2016 - 18/06/2016)";"108";"107";"REGULAR";"false";"2016/06/25 11:56:25.164000000";"false";"";"100";"CONSOLIDADA";"";"Presencial"
"57573593";"01";"2550037";"";"";"57592";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. A";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T56 (01/02/2016 - 18/06/2016)";"224";"118";"REGULAR";"false";"2016/06/24 17:26:31.277000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573594";"02";"1354851";"";"";"57592";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. B";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T56 (01/02/2016 - 18/06/2016)";"56";"120";"REGULAR";"false";"2016/06/25 18:30:29.444000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573595";"03";"1509949";"";"";"57592";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. E";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T12 (01/02/2016 - 18/06/2016)";"99";"95";"REGULAR";"false";"2016/06/27 10:50:40.978000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573596";"04";"2550037";"";"";"57592";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35N12 (01/02/2016 - 18/06/2016)";"214";"90";"REGULAR";"false";"2016/06/24 17:37:37.946000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573597";"05";"1717472";"";"";"57592";"60";"GRADUAÇÃO";"Campus Central";"ECT";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35N34 (01/02/2016 - 18/06/2016)";"";"2";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57573598";"01";"2087054";"";"";"57603";"30";"GRADUAÇÃO";"Campus Central";"ECT-Aud. A";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2T34 (01/02/2016 - 18/06/2016)";"98";"120";"REGULAR";"false";"2016/06/20 14:36:56.375000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57573599";"02";"3891450";"";"";"57603";"30";"GRADUAÇÃO";"Campus Central";"ECT-Aud. B";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2T34 (01/02/2016 - 18/06/2016)";"251";"119";"REGULAR";"false";"2016/06/15 14:04:20.189000000";"false";"";"33";"CONSOLIDADA";"";"Presencial"
"57573600";"03";"1673239";"";"";"57603";"30";"GRADUAÇÃO";"Campus Central";"ECT-Aud. B";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2T56 (01/02/2016 - 18/06/2016)";"93";"120";"REGULAR";"false";"2016/06/23 17:23:23.191000000";"false";"";"37";"CONSOLIDADA";"";"Presencial"
"57573601";"04";"1746024";"";"";"57603";"30";"GRADUAÇÃO";"Campus Central";"ECT-Aud. D";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2N12 (01/02/2016 - 18/06/2016)";"166";"99";"REGULAR";"false";"2016/06/25 17:32:41.992000000";"false";"";"42";"CONSOLIDADA";"";"Presencial"
"57573602";"05";"2087054";"";"";"57603";"30";"GRADUAÇÃO";"Campus Central";"ECT-Aud. E";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2N12 (01/02/2016 - 18/06/2016)";"61";"100";"REGULAR";"false";"2016/06/20 14:39:59.947000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57573603";"01";"1753896";"";"";"57606";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. A";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T12 (01/02/2016 - 18/06/2016)";"253";"140";"REGULAR";"false";"2016/06/23 16:06:17.620000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573604";"02";"1753123";"";"";"57606";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. B";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T12 (01/02/2016 - 18/06/2016)";"158";"140";"REGULAR";"false";"2016/06/16 00:44:29.303000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573605";"03";"1655461";"";"";"57606";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. C";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T56 (01/02/2016 - 18/06/2016)";"165";"140";"REGULAR";"false";"2016/06/17 11:47:15.352000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57573606";"04";"1655461";"";"";"57606";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. F";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34 (01/02/2016 - 18/06/2016)";"113";"130";"REGULAR";"false";"2016/06/17 12:05:03.791000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57573607";"05";"1655461";"";"";"57606";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. F";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N12 (01/02/2016 - 18/06/2016)";"150";"130";"REGULAR";"false";"2016/06/17 12:11:07.992000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57573608";"01";"1914304";"";"";"57591";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. A";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T34 (01/02/2016 - 18/06/2016)";"138";"130";"REGULAR";"false";"2016/06/23 09:37:59.660000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573609";"02";"2066958";"";"";"57591";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. B";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T34 (01/02/2016 - 18/06/2016)";"143";"130";"REGULAR";"false";"2016/06/25 03:13:51.884000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573610";"03";"2066958";"";"";"57591";"60";"GRADUAÇÃO";"Campus Central";"ECT-Aud. C";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46T12 (01/02/2016 - 18/06/2016)";"159";"130";"REGULAR";"false";"2016/06/25 02:56:49.103000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573611";"04";"2144028";"";"";"57591";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34 (01/02/2016 - 18/06/2016)";"89";"100";"REGULAR";"false";"2016/06/25 12:36:04.142000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57573612";"05";"2144028";"";"";"57591";"60";"GRADUAÇÃO";"Campus Central";"ECT-Sala 2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N12 (01/02/2016 - 18/06/2016)";"133";"110";"REGULAR";"false";"2016/06/25 19:58:25.622000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57573629";"01";"350830";"";"";"23572";"30";"GRADUAÇÃO";"Campus Central";"Lab. Bás. de Fluidos e Termodinâmica";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6N12";"15";"20";"REGULAR";"false";"2016/06/22 22:22:57.735000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
"57573630";"01";"";"71292";"";"22999";"30";"GRADUAÇÃO";"Campus Central";"Lab. Bas. de Eletromagnetismo";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3N12";"16";"20";"REGULAR";"false";"2016/06/21 11:21:42.390000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57573631";"01";"1674707";"";"";"22997";"60";"GRADUAÇÃO";"Campus Central";"Lab. de Física Moderna";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N12";"19";"20";"REGULAR";"false";"2016/06/17 16:30:27.176000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573632";"01";"";"71288";"";"22926";"30";"GRADUAÇÃO";"Campus Central";"Lab. de Física Moderna";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3T56";"4";"20";"REGULAR";"false";"2016/06/17 16:52:27.682000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
"57573633";"01";"1294916";"";"";"21754";"60";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Computacional";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M34";"14";"20";"REGULAR";"false";"2016/06/17 18:51:36.404000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57573634";"01";"348069";"";"";"22918";"45";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Experimental II - Dpto. de Física";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6N123";"23";"20";"REGULAR";"false";"2016/06/17 07:14:28.515000000";"false";"";"54";"CONSOLIDADA";"";"Presencial"
"57573635";"02";"348069";"";"";"22918";"45";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Experimental II - Dpto. de Fisica";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6T456";"25";"20";"REGULAR";"false";"2016/06/17 07:12:35.122000000";"false";"";"57";"CONSOLIDADA";"";"Presencial"
"57573636";"03";"348069";"";"";"22918";"45";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Experimental II - Dpto. de Física";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6T123";"29";"20";"REGULAR";"false";"2016/06/17 07:10:36.939000000";"false";"";"54";"CONSOLIDADA";"";"Presencial"
"57573637";"04";"348069";"";"";"22918";"45";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Experimental II - Dpto. de Física";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6M456";"42";"20";"REGULAR";"false";"2016/06/17 07:08:28.757000000";"false";"";"54";"CONSOLIDADA";"";"Presencial"
"57573638";"05";"346476";"";"";"22918";"45";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Experimental II - Dpto. de Física";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4T456";"17";"20";"REGULAR";"false";"2016/06/15 10:13:49.646000000";"false";"";"51";"CONSOLIDADA";"";"Presencial"
"57573640";"01";"6349165";"";"";"21820";"60";"GRADUAÇÃO";"Campus Central";"MANDACARÚ";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3T3456";"9";"21";"REGULAR";"false";"2016/06/11 23:50:11.366000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573641";"01";"2083593";"";"";"23589";"90";"GRADUAÇÃO";"Campus Central";"3B6";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M12";"17";"40";"REGULAR";"false";"2016/06/21 17:47:15.750000000";"false";"";"102";"CONSOLIDADA";"";"Presencial"
"57573642";"01";"1149453";"";"";"23592";"60";"GRADUAÇÃO";"Campus Central";"3G3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"4";"45";"REGULAR";"false";"2016/06/23 11:07:16.697000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57573642";"01";"2312009";"";"";"23592";"30";"GRADUAÇÃO";"Campus Central";"3G3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"4";"45";"REGULAR";"false";"2016/06/23 11:07:16.697000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57573643";"01";"1023112";"";"";"22736";"60";"GRADUAÇÃO";"Campus Central";"3F4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M34";"17";"30";"REGULAR";"false";"2016/06/19 19:02:03.181000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573644";"01";"1149453";"";"";"22743";"60";"GRADUAÇÃO";"Campus Central";"3B2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M56";"9";"30";"REGULAR";"false";"2016/06/17 09:48:03.723000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573646";"01";"734492";"";"";"22744";"60";"GRADUAÇÃO";"Campus Central";"3B4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M34";"7";"30";"REGULAR";"false";"2016/06/22 16:14:01.362000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57573647";"01";"1149453";"";"";"22737";"60";"GRADUAÇÃO";"Campus Central";"3B2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M12";"20";"30";"REGULAR";"false";"2016/06/17 09:49:15.416000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573648";"01";"1217007";"";"";"20020";"60";"GRADUAÇÃO";"Campus Central";"3B1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M12";"33";"35";"REGULAR";"false";"2016/06/17 15:20:34.613000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57573648";"01";"1218831";"";"";"20020";"30";"GRADUAÇÃO";"Campus Central";"3B1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M12";"33";"35";"REGULAR";"false";"2016/06/17 15:20:34.613000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57573649";"01";"1149454";"";"";"22750";"60";"GRADUAÇÃO";"Campus Central";"3H3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46M56";"9";"20";"REGULAR";"false";"2016/06/23 22:04:50.127000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573650";"01";"348094";"";"";"2043051";"60";"GRADUAÇÃO";"Campus Central";"LABEST";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M34";"25";"40";"REGULAR";"false";"2016/06/21 09:00:27.171000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57573651";"01";"1149454";"";"";"46254";"60";"GRADUAÇÃO";"Campus Central";"3B2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"3";"30";"REGULAR";"false";"2016/06/22 08:46:08.157000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57573651";"01";"1218831";"";"";"46254";"30";"GRADUAÇÃO";"Campus Central";"3B2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"3";"30";"REGULAR";"false";"2016/06/22 08:46:08.157000000";"false";"";"108";"CONSOLIDADA";"";"Presencial"
"57573652";"01";"6345253";"";"";"48251";"60";"GRADUAÇÃO";"Campus Central";"3C4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N12";"13";"30";"REGULAR";"false";"2016/06/24 09:48:30.556000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573653";"01";"6345253";"";"";"48252";"60";"GRADUAÇÃO";"Campus Central";"3C4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N34";"14";"40";"REGULAR";"false";"2016/06/24 09:45:59.126000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57573654";"01";"1066308";"";"";"48284";"60";"GRADUAÇÃO";"Campus Central";"3C3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"8";"65";"REGULAR";"false";"2016/06/23 16:44:43.909000000";"false";"";"110";"CONSOLIDADA";"";"Presencial"
"57573654";"01";"734492";"";"";"48284";"30";"GRADUAÇÃO";"Campus Central";"3C3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"8";"65";"REGULAR";"false";"2016/06/23 16:44:43.909000000";"false";"";"110";"CONSOLIDADA";"";"Presencial"
"57573655";"01";"1066308";"";"";"48285";"90";"GRADUAÇÃO";"Campus Central";"3B5";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M56";"5";"50";"REGULAR";"false";"2016/06/22 17:10:32.636000000";"false";"";"110";"CONSOLIDADA";"";"Presencial"
"57573658";"01";"1217007";"";"";"48287";"60";"GRADUAÇÃO";"Campus Central";"3B1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46M34";"20";"30";"REGULAR";"false";"2016/06/16 06:29:54.862000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573659";"01";"350692";"";"";"48288";"15";"GRADUAÇÃO";"Campus Central";"3G2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M5";"2";"65";"REGULAR";"false";"2016/06/22 12:39:08.182000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57573660";"01";"348094";"";"";"55207";"60";"GRADUAÇÃO";"Campus Central";"LABEST";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M56";"17";"30";"REGULAR";"false";"2016/06/21 09:07:15.136000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57573661";"01";"347268";"";"";"23495";"30";"GRADUAÇÃO";"Campus Central";"3F3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246T12";"12";"15";"REGULAR";"false";"2016/06/20 10:53:52.314000000";"false";"";"114";"CONSOLIDADA";"";"Presencial"
"57573661";"01";"2926513";"";"";"23495";"60";"GRADUAÇÃO";"Campus Central";"3F3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246T12";"12";"15";"REGULAR";"false";"2016/06/20 10:53:52.314000000";"false";"";"114";"CONSOLIDADA";"";"Presencial"
"57573662";"01";"4363493";"";"";"56322";"60";"GRADUAÇÃO";"";"MULTIPOLO";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"";"44";"60";"REGULAR";"true";"2016/06/17 09:00:38.136000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57573663";"01";"347083";"";"";"23533";"60";"GRADUAÇÃO";"Campus Central";"3A2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35M56";"39";"55";"REGULAR";"false";"2016/06/11 18:07:12.863000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573664";"02";"347083";"";"";"23533";"60";"GRADUAÇÃO";"Campus Central";"3H9";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6N1234";"33";"55";"REGULAR";"false";"2016/06/11 18:01:58.643000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57573665";"01";"349708";"";"";"25518";"90";"GRADUAÇÃO";"Campus Central";"3G2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246T12";"18";"25";"REGULAR";"false";"2016/06/20 20:39:50.911000000";"false";"";"114";"CONSOLIDADA";"";"Presencial"
"57573666";"02";"1045012";"";"";"25518";"30";"GRADUAÇÃO";"Campus Central";"3G2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246N12";"17";"35";"REGULAR";"false";"2016/06/20 20:41:04.895000000";"false";"";"106";"CONSOLIDADA";"";"Presencial"
"57573666";"02";"349708";"";"";"25518";"60";"GRADUAÇÃO";"Campus Central";"3G2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246N12";"17";"35";"REGULAR";"false";"2016/06/20 20:41:04.895000000";"false";"";"106";"CONSOLIDADA";"";"Presencial"
"57573667";"01";"347268";"";"";"23577";"90";"GRADUAÇÃO";"Campus Central";"3F2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M56";"16";"30";"REGULAR";"false";"2016/06/15 10:51:38.648000000";"false";"";"104";"CONSOLIDADA";"";"Presencial"
